"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"D","Tom Gilbert",2500,"NYI@Mon 07:30PM ET",1.286,"Mon"
"D","Nate Guenin",2500,"Col@Ari 09:00PM ET",0.950,"Col"
"C","Matt Stajan",2500,"Phi@Cgy 09:00PM ET",0.654,"Cgy"
"D","Mark Stuart",2500,"Wpg@Ott 07:30PM ET",1.692,"Wpg"
"C","Max Talbot",2500,"Bos@Was 07:00PM ET",0.000,"Bos"
"RW","Rene Bourque",2500,"Cls@LA 10:30PM ET",1.222,"Cls"
"D","Ladislav Smid",2500,"Phi@Cgy 09:00PM ET",1.667,"Cgy"
"C","Kyle Chipchura",2500,"Col@Ari 09:00PM ET",1.500,"Ari"
"RW","David Clarkson",2500,"Cls@LA 10:30PM ET",0.875,"Cls"
"D","Nicklas Grossmann",2500,"Col@Ari 09:00PM ET",0.773,"Ari"
"C","Ryan Carter",2500,"Nsh@Min 08:00PM ET",1.318,"Min"
"RW","Chris Conner",2500,"Phi@Cgy 09:00PM ET",0.000,"Phi"
"D","Adam Pardy",2500,"Wpg@Ott 07:30PM ET",0.375,"Wpg"
"RW","Mike Brown",2500,"Fla@SJ 10:30PM ET",0.750,"SJ"
"LW","John Scott",2500,"Col@Ari 09:00PM ET",0.125,"Ari"
"RW","Jared Boll",2500,"Cls@LA 10:30PM ET",0.429,"Cls"
"D","Mike Weber",2500,"TB@Buf 07:00PM ET",0.750,"Buf"
"LW","Chris Porter",2500,"Nsh@Min 08:00PM ET",0.409,"Min"
"LW","Bryan Lerg",2500,"Fla@SJ 10:30PM ET",0.700,"SJ"
"C","Zack Smith",2500,"Wpg@Ott 07:30PM ET",0.833,"Ott"
"D","Luke Schenn",2500,"Phi@Cgy 09:00PM ET",1.778,"Phi"
"D","Taylor Chorney",2500,"Bos@Was 07:00PM ET",0.625,"Was"
"RW","Anthony Peluso",2500,"Wpg@Ott 07:30PM ET",0.389,"Wpg"
"D","Jamie McBain",2500,"Cls@LA 10:30PM ET",1.429,"LA"
"D","Paul Postma",2500,"Wpg@Ott 07:30PM ET",0.000,"Wpg"
"D","Victor Bartley",2500,"Nsh@Min 08:00PM ET",1.250,"Nsh"
"C","Jordan Schroeder",2500,"Nsh@Min 08:00PM ET",0.500,"Min"
"LW","Zac Rinaldo",2500,"Bos@Was 07:00PM ET",0.400,"Bos"
"LW","Kyle Clifford",2500,"Cls@LA 10:30PM ET",0.750,"LA"
"D","Nate Prosser",2500,"Nsh@Min 08:00PM ET",0.214,"Min"
"D","Steven Kampfer",2500,"Fla@SJ 10:30PM ET",0.100,"Fla"
"LW","Brandon Bollig",2500,"Phi@Cgy 09:00PM ET",0.818,"Cgy"
"C","Michael Latta",2500,"Bos@Was 07:00PM ET",0.167,"Was"
"RW","Ben Smith",2500,"Fla@SJ 10:30PM ET",0.167,"SJ"
"D","Ben Chiarot",2500,"Wpg@Ott 07:30PM ET",0.833,"Wpg"
"C","Jordan Nolan",2500,"Cls@LA 10:30PM ET",0.591,"LA"
"D","Derek Forbort",2500,"Cls@LA 10:30PM ET",0.500,"LA"
"LW","Austin Watson",2500,"Nsh@Min 08:00PM ET",1.222,"Nsh"
"D","Jarred Tinordi",2500,"NYI@Mon 07:30PM ET",0.000,"Mon"
"D","Mark Pysyk",2500,"TB@Buf 07:00PM ET",0.875,"Buf"
"C","Connor Brickley",2500,"Fla@SJ 10:30PM ET",1.000,"Fla"
"C","Jordan Weal",2500,"Cls@LA 10:30PM ET",0.000,"LA"
"RW","Stanislav Galiev",2500,"Bos@Was 07:00PM ET",0.417,"Was"
"LW","Tye McGinn",2500,"TB@Buf 07:00PM ET",0.250,"TB"
"D","Dalton Prout",2500,"Cls@LA 10:30PM ET",0.875,"Cls"
"D","Zach Trotman",2500,"Bos@Was 07:00PM ET",0.200,"Bos"
"LW","Taylor Beck",2500,"NYI@Mon 07:30PM ET",0,"NYI"
"D","Stefan Elliott",2500,"Col@Ari 09:00PM ET",1.500,"Ari"
"C","Derek Grant",2500,"Phi@Cgy 09:00PM ET",0.833,"Cgy"
"D","Mark Borowiecki",2500,"Wpg@Ott 07:30PM ET",1.042,"Ott"
"C","Ben Street",2500,"Col@Ari 09:00PM ET",2.500,"Col"
"RW","Tyler Randell",2500,"Bos@Was 07:00PM ET",1.188,"Bos"
"LW","Garrett Wilson",2500,"Fla@SJ 10:30PM ET",0.500,"Fla"
"LW","Matt Puempel",2500,"Wpg@Ott 07:30PM ET",1.125,"Ott"
"C","Rocco Grimaldi",2500,"Fla@SJ 10:30PM ET",2.000,"Fla"
"LW","Alex Khokhlachev",2500,"Bos@Was 07:00PM ET",1.000,"Bos"
"RW","Miikka Salomaki",2500,"Nsh@Min 08:00PM ET",0.750,"Nsh"
"C","William Karlsson",2500,"Cls@LA 10:30PM ET",1.042,"Cls"
"RW","Logan Shaw",2500,"Fla@SJ 10:30PM ET",0.500,"Fla"
"LW","Andy Andreoff",2500,"Cls@LA 10:30PM ET",0.591,"LA"
"C","Nick Shore",2500,"Cls@LA 10:30PM ET",0.958,"LA"
"D","Nikita Nesterov",2500,"TB@Buf 07:00PM ET",0.500,"TB"
"D","Brandon Manning",2500,"Phi@Cgy 09:00PM ET",0.950,"Phi"
"D","Chris Wideman",2500,"Wpg@Ott 07:30PM ET",1.100,"Ott"
"D","Matt Tennyson",2500,"Fla@SJ 10:30PM ET",0.833,"SJ"
"D","Karl Stollery",2500,"Fla@SJ 10:30PM ET",0,"SJ"
"D","Slater Koekkoek",2500,"TB@Buf 07:00PM ET",0.500,"TB"
"C","Mikhail Grigorenko",2500,"Col@Ari 09:00PM ET",0.682,"Col"
"LW","Jordan Martinook",2500,"Col@Ari 09:00PM ET",1.500,"Ari"
"C","Chandler Stephenson",2500,"Bos@Was 07:00PM ET",0.278,"Was"
"C","Tim Schaller",2500,"TB@Buf 07:00PM ET",1.167,"Buf"
"D","Nikita Zadorov",2500,"Col@Ari 09:00PM ET",1.100,"Col"
"RW","Curtis Lazar",2500,"Wpg@Ott 07:30PM ET",1.889,"Ott"
"LW","Nic Petan",2500,"Wpg@Ott 07:30PM ET",0.423,"Wpg"
"C","Andrew Copp",2500,"Wpg@Ott 07:30PM ET",0.917,"Wpg"
"RW","Barclay Goodrow",2500,"Fla@SJ 10:30PM ET",1.042,"SJ"
"D","Evgeny Medvedev",2500,"Phi@Cgy 09:00PM ET",1.182,"Phi"
"D","Christian Folin",2500,"Nsh@Min 08:00PM ET",0.500,"Min"
