"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"D","Tom Gilbert",2500,"Bos@Mon 07:00PM ET",1.267,"Mon"
"C","Matt Stajan",2500,"Pit@Cgy 10:00PM ET",0.643,"Cgy"
"D","Mark Stuart",2500,"Phi@Wpg 07:00PM ET",1.679,"Wpg"
"RW","Chris Thorburn",2500,"Phi@Wpg 07:00PM ET",0.857,"Wpg"
"C","Max Talbot",2500,"Bos@Mon 07:00PM ET",0.250,"Bos"
"D","Ladislav Smid",2500,"Pit@Cgy 10:00PM ET",1.250,"Cgy"
"C","Kyle Chipchura",2500,"NYR@Ari 09:00PM ET",1.409,"Ari"
"C","Ryan Carter",2500,"TB@Min 08:00PM ET",1.250,"Min"
"D","Adam Pardy",2500,"Phi@Wpg 07:00PM ET",0.333,"Wpg"
"RW","Mike Brown",2500,"Anh@SJ 10:30PM ET",0.750,"SJ"
"LW","John Scott",2500,"NYR@Ari 09:00PM ET",0.125,"Ari"
"LW","Rich Clune",2500,"Tor@Was 07:00PM ET",0.333,"Tor"
"RW","Ryan Reaves",2500,"StL@Nsh 08:00PM ET",0.250,"StL"
"LW","Chris Porter",2500,"TB@Min 08:00PM ET",0.417,"Min"
"LW","Bryan Lerg",2500,"Anh@SJ 10:30PM ET",0.583,"SJ"
"D","Davis Drewiske",2500,"Phi@Wpg 07:00PM ET",0.000,"Phi"
"LW","Chris Terry",2500,"Ott@Car 07:00PM ET",1.000,"Car"
"C","Micheal Haley",2500,"Anh@SJ 10:30PM ET",0.750,"SJ"
"C","Zack Smith",2500,"Ott@Car 07:00PM ET",0.808,"Ott"
"D","Luke Schenn",2500,"Phi@Wpg 07:00PM ET",1.600,"Phi"
"D","Taylor Chorney",2500,"Tor@Was 07:00PM ET",0.625,"Was"
"C","Nick Spaling",2500,"Tor@Was 07:00PM ET",0.864,"Tor"
"RW","Anthony Peluso",2500,"Phi@Wpg 07:00PM ET",0.400,"Wpg"
"D","Paul Postma",2500,"Phi@Wpg 07:00PM ET",0.000,"Wpg"
"D","Victor Bartley",2500,"StL@Nsh 08:00PM ET",1.250,"Nsh"
"LW","Magnus Paajarvi",2500,"StL@Nsh 08:00PM ET",2.000,"StL"
"C","Jordan Schroeder",2500,"TB@Min 08:00PM ET",0.500,"Min"
"LW","Zac Rinaldo",2500,"Bos@Mon 07:00PM ET",0.400,"Bos"
"D","Robert Bortuzzo",2500,"StL@Nsh 08:00PM ET",1.455,"StL"
"C","Patrice Cormier",2500,"Phi@Wpg 07:00PM ET",0.000,"Wpg"
"D","Nate Prosser",2500,"TB@Min 08:00PM ET",0.250,"Min"
"LW","Brandon Bollig",2500,"Pit@Cgy 10:00PM ET",0.875,"Cgy"
"C","Michael Latta",2500,"Tor@Was 07:00PM ET",0.429,"Was"
"D","Michal Jordan",2500,"Ott@Car 07:00PM ET",0.875,"Car"
"RW","Ben Smith",2500,"Anh@SJ 10:30PM ET",0.167,"SJ"
"D","Dylan McIlrath",2500,"NYR@Ari 09:00PM ET",0.429,"NYR"
"LW","Austin Watson",2500,"StL@Nsh 08:00PM ET",1.300,"Nsh"
"D","Jarred Tinordi",2500,"Bos@Mon 07:00PM ET",0.000,"Mon"
"D","Martin Marincin",2500,"Tor@Was 07:00PM ET",0.750,"Tor"
"RW","Stanislav Galiev",2500,"Tor@Was 07:00PM ET",0.417,"Was"
"LW","Tye McGinn",2500,"TB@Min 08:00PM ET",0.167,"TB"
"D","Zach Trotman",2500,"Bos@Mon 07:00PM ET",0.200,"Bos"
"D","Stefan Elliott",2500,"NYR@Ari 09:00PM ET",1.500,"Ari"
"C","Derek Grant",2500,"Pit@Cgy 10:00PM ET",0.750,"Cgy"
"D","Mark Borowiecki",2500,"Ott@Car 07:00PM ET",1.077,"Ott"
"C","Brad Malone",2500,"Ott@Car 07:00PM ET",0.700,"Car"
"RW","Tyler Randell",2500,"Bos@Mon 07:00PM ET",1.056,"Bos"
"C","Andrej Nestrasil",2500,"Ott@Car 07:00PM ET",0.650,"Car"
"LW","Matt Puempel",2500,"Ott@Car 07:00PM ET",0.900,"Ott"
"RW","Ty Rattie",2500,"StL@Nsh 08:00PM ET",1.200,"StL"
"D","Adam Clendening",2500,"Pit@Cgy 10:00PM ET",0.000,"Pit"
"LW","Alex Khokhlachev",2500,"Bos@Mon 07:00PM ET",1.000,"Bos"
"D","Joel Edmundson",2500,"StL@Nsh 08:00PM ET",1.192,"StL"
"RW","Miikka Salomaki",2500,"StL@Nsh 08:00PM ET",0.667,"Nsh"
"LW","Max Friberg",2500,"Anh@SJ 10:30PM ET",0.250,"Anh"
"D","Nikita Nesterov",2500,"TB@Min 08:00PM ET",0.556,"TB"
"D","Frank Corrado",2500,"Tor@Was 07:00PM ET",0.000,"Tor"
"D","Brandon Manning",2500,"Phi@Wpg 07:00PM ET",0.955,"Phi"
"D","Chris Wideman",2500,"Ott@Car 07:00PM ET",0.917,"Ott"
"RW","J.T. Brown",2500,"TB@Min 08:00PM ET",1.214,"TB"
"D","Matt Tennyson",2500,"Anh@SJ 10:30PM ET",0.885,"SJ"
"D","Slater Koekkoek",2500,"TB@Min 08:00PM ET",0.500,"TB"
"LW","Brock McGinn",2500,"Ott@Car 07:00PM ET",1.500,"Car"
"C","Chandler Stephenson",2500,"Tor@Was 07:00PM ET",0.278,"Was"
"C","Cedric Paquette",2500,"TB@Min 08:00PM ET",1.714,"TB"
"RW","Curtis Lazar",2500,"Ott@Car 07:00PM ET",1.850,"Ott"
"LW","Nic Petan",2500,"Phi@Wpg 07:00PM ET",0.429,"Wpg"
"C","Tyler Gaudet",2500,"NYR@Ari 09:00PM ET",0.875,"Ari"
"D","Evgeny Medvedev",2500,"Phi@Wpg 07:00PM ET",1.083,"Phi"
"D","Christian Folin",2500,"TB@Min 08:00PM ET",0.500,"Min"
"LW","Nikolay Goldobin",2500,"Anh@SJ 10:30PM ET",1.875,"SJ"
"C","Casey Bailey",2500,"Tor@Was 07:00PM ET",0.000,"Tor"
"RW","Daniel Sprong",2500,"Pit@Cgy 10:00PM ET",1.227,"Pit"
"LW","Sergei Plotnikov",2500,"Pit@Cgy 10:00PM ET",0.750,"Pit"
