"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"RW","Ty Rattie",2500,"Anh@StL 08:00PM ET",0.500,"StL"
"D","Adam Clendening",2500,"Buf@Pit 07:00PM ET",0.000,"Pit"
"D","Joel Edmundson",2500,"Anh@StL 08:00PM ET",1.167,"StL"
"D","Nikita Nesterov",2500,"Col@TB 07:30PM ET",0.800,"TB"
"D","Jyrki Jokipakka",2500,"Van@Dal 08:30PM ET",0.889,"Dal"
"D","Brandon Manning",2500,"NJ@Phi 07:00PM ET",1.167,"Phi"
"RW","Brian O'Neill",2500,"NJ@Phi 07:00PM ET",0.313,"NJ"
"D","Greg Pateryn",2500,"Mon@Edm 09:00PM ET",0.000,"Mon"
"RW","J.T. Brown",2500,"Col@TB 07:30PM ET",1.167,"TB"
"RW","Bobby Farnham",2500,"NJ@Phi 07:00PM ET",0.250,"NJ"
"D","Slater Koekkoek",2500,"Col@TB 07:30PM ET",0.500,"TB"
"C","Mikhail Grigorenko",2500,"Col@TB 07:30PM ET",0.571,"Col"
"C","Radek Faksa",2500,"Van@Dal 08:30PM ET",1.200,"Dal"
"LW","Stefan Matteau",2500,"NJ@Phi 07:00PM ET",0.500,"NJ"
"LW","Brock McGinn",2500,"Car@NYI 07:00PM ET",1.417,"Car"
"C","Cedric Paquette",2500,"Col@TB 07:30PM ET",2.200,"TB"
"D","Andrej Sustr",2500,"Col@TB 07:30PM ET",0.375,"TB"
"C","Tim Schaller",2500,"Buf@Pit 07:00PM ET",0.000,"Buf"
"LW","Nic Petan",2500,"Chi@Wpg 08:00PM ET",0.611,"Wpg"
"D","Brett Pesce",2500,"Car@NYI 07:00PM ET",0.250,"Car"
"LW","Anton Slepyshev",2500,"Mon@Edm 09:00PM ET",0.556,"Edm"
"C","Andrew Copp",2500,"Chi@Wpg 08:00PM ET",0.667,"Wpg"
"D","Evgeny Medvedev",2500,"NJ@Phi 07:00PM ET",1.375,"Phi"
"LW","Pierre-Edouard Bellemare",2500,"NJ@Phi 07:00PM ET",1.500,"Phi"
"C","Robby Fabbri",2500,"Anh@StL 08:00PM ET",1.833,"StL"
"RW","Tanner Kero",2500,"Chi@Wpg 08:00PM ET",0,"Chi"
