"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"D","Nate Guenin",2500,"Cgy@Col 09:00PM ET",0.950,"Col"
"C","Matt Stajan",2500,"Cgy@Col 09:00PM ET",0.708,"Cgy"
"RW","Steve Bernier",2500,"NJ@NYI 07:00PM ET",0.286,"NYI"
"D","Ladislav Smid",2500,"Cgy@Col 09:00PM ET",1.667,"Cgy"
"D","Kyle Quincey",2500,"TB@Det 07:30PM ET",2.000,"Det"
"RW","David Clarkson",2500,"Cls@SJ 10:30PM ET",1.000,"Cls"
"LW","Drew Miller",2500,"TB@Det 07:30PM ET",1.273,"Det"
"RW","Chris Conner",2500,"Phi@Edm 09:00PM ET",0.000,"Phi"
"RW","Mike Brown",2500,"Cls@SJ 10:30PM ET",0.773,"SJ"
"C","Mark Letestu",2500,"Phi@Edm 09:00PM ET",1.125,"Edm"
"RW","Jared Boll",2500,"Cls@SJ 10:30PM ET",0.333,"Cls"
"RW","Ryan Reaves",2500,"LA@StL 08:30PM ET",0.300,"StL"
"LW","Bryan Lerg",2500,"Cls@SJ 10:30PM ET",0.500,"SJ"
"D","Chris Butler",2500,"LA@StL 08:30PM ET",0.000,"StL"
"C","Stephen Gionta",2500,"NJ@NYI 07:00PM ET",0.818,"NJ"
"D","Taylor Chorney",2500,"Was@NYR 07:00PM ET",0.714,"Was"
"LW","Luke Gazdic",2500,"Phi@Edm 09:00PM ET",0.222,"Edm"
"C","Joakim Andersson",2500,"TB@Det 07:30PM ET",0.250,"Det"
"D","Jordie Benn",2500,"Dal@Bos 07:00PM ET",1.000,"Dal"
"LW","Zac Rinaldo",2500,"Dal@Bos 07:00PM ET",0.444,"Bos"
"LW","Matt Martin",2500,"NJ@NYI 07:00PM ET",1.375,"NYI"
"C","Casey Cizikas",2500,"NJ@NYI 07:00PM ET",1.500,"NYI"
"C","Michael Latta",2500,"Was@NYR 07:00PM ET",0.200,"Was"
"RW","Ben Smith",2500,"Cls@SJ 10:30PM ET",0.200,"SJ"
"D","Kevin Connauton",2500,"Cls@SJ 10:30PM ET",1.167,"Cls"
"C","Landon Ferraro",2500,"TB@Det 07:30PM ET",0.750,"Det"
"C","Jordan Nolan",2500,"LA@StL 08:30PM ET",0.591,"LA"
"D","Dylan McIlrath",2500,"Was@NYR 07:00PM ET",0.300,"NYR"
"D","Brandon Gormley",2500,"Cgy@Col 09:00PM ET",0.500,"Col"
"D","Derek Forbort",2500,"LA@StL 08:30PM ET",0.500,"LA"
"D","Jarred Tinordi",2500,"Ott@Mon 07:30PM ET",0.000,"Mon"
"D","Jon Merrill",2500,"NJ@NYI 07:00PM ET",0.444,"NJ"
"D","Patrik Nemeth",2500,"Dal@Bos 07:00PM ET",0.286,"Dal"
"C","Jordan Weal",2500,"LA@StL 08:30PM ET",0.000,"LA"
"RW","Stanislav Galiev",2500,"Was@NYR 07:00PM ET",0.500,"Was"
"RW","Joonas Donskoi",2500,"Cls@SJ 10:30PM ET",1.063,"SJ"
"LW","Tye McGinn",2500,"TB@Det 07:30PM ET",0.000,"TB"
"D","Dalton Prout",2500,"Cls@SJ 10:30PM ET",0.875,"Cls"
"D","Zach Trotman",2500,"Dal@Bos 07:00PM ET",0.200,"Bos"
"LW","Taylor Beck",2500,"NJ@NYI 07:00PM ET",0,"NYI"
"D","Mark Fayne",2500,"Phi@Edm 09:00PM ET",1.045,"Edm"
"C","Derek Grant",2500,"Cgy@Col 09:00PM ET",0.833,"Cgy"
"D","Mark Borowiecki",2500,"Ott@Mon 07:30PM ET",1.045,"Ott"
"RW","Tyler Randell",2500,"Dal@Bos 07:00PM ET",1.188,"Bos"
"C","Anton Lander",2500,"Phi@Edm 09:00PM ET",0.875,"Edm"
"D","Jamie Oleksiak",2500,"Dal@Bos 07:00PM ET",0.714,"Dal"
"RW","Tomas Jurco",2500,"TB@Det 07:30PM ET",0.500,"Det"
"D","Joel Edmundson",2500,"LA@StL 08:30PM ET",1.091,"StL"
"C","William Karlsson",2500,"Cls@SJ 10:30PM ET",1.000,"Cls"
"C","Nick Shore",2500,"LA@StL 08:30PM ET",0.955,"LA"
"D","Nikita Nesterov",2500,"TB@Det 07:30PM ET",0.500,"TB"
"D","Dylan DeMelo",2500,"Cls@SJ 10:30PM ET",1.000,"SJ"
"RW","Iiro Pakarinen",2500,"Phi@Edm 09:00PM ET",1.500,"Edm"
"D","Jyrki Jokipakka",2500,"Dal@Bos 07:00PM ET",0.875,"Dal"
"D","Alexey Marchenko",2500,"TB@Det 07:30PM ET",0.333,"Det"
"D","Brandon Manning",2500,"Phi@Edm 09:00PM ET",0.944,"Phi"
"RW","Brian O'Neill",2500,"NJ@NYI 07:00PM ET",0.400,"NJ"
"D","Greg Pateryn",2500,"Ott@Mon 07:30PM ET",0.000,"Mon"
"D","Chris Wideman",2500,"Ott@Mon 07:30PM ET",1.100,"Ott"
"D","Matt Tennyson",2500,"Cls@SJ 10:30PM ET",0.864,"SJ"
"D","Griffin Reinhart",2500,"Phi@Edm 09:00PM ET",0.600,"Edm"
"D","Slater Koekkoek",2500,"TB@Det 07:30PM ET",0.500,"TB"
"C","Mikhail Grigorenko",2500,"Cgy@Col 09:00PM ET",0.700,"Col"
"C","Radek Faksa",2500,"Dal@Bos 07:00PM ET",1.063,"Dal"
"LW","Stefan Matteau",2500,"NJ@NYI 07:00PM ET",0.500,"NJ"
"C","Devin Shore",2500,"Dal@Bos 07:00PM ET",0.000,"Dal"
"C","Chandler Stephenson",2500,"Was@NYR 07:00PM ET",0.188,"Was"
"D","Nate Schmidt",2500,"Was@NYR 07:00PM ET",1.000,"Was"
"D","Nikita Zadorov",2500,"Cgy@Col 09:00PM ET",1.100,"Col"
"RW","Curtis Lazar",2500,"Ott@Mon 07:30PM ET",1.875,"Ott"
"LW","Anton Slepyshev",2500,"Phi@Edm 09:00PM ET",0.455,"Edm"
"D","Evgeny Medvedev",2500,"Phi@Edm 09:00PM ET",1.182,"Phi"
"C","Robby Fabbri",2500,"LA@StL 08:30PM ET",1.400,"StL"
"RW","Sergey Kalinin",2500,"NJ@NYI 07:00PM ET",0.545,"NJ"
